"";"id";"description";"VIO"
"9671";855194721185619;"Spaziergänge bewirken gar nix. Nur Wahlen. 2013 nahmen 34 Parteien an der Bundestgaswahl teil. Da war es möglich, die Partei zu wählen, die der eigenen Einstellung entspricht. 2017 gibt es wieder die Möglichkeit. Die demokratische Parteienvielfalt ist der große Unterschied zu den Demos von 1989. Deshalb ist PEGIDA sinnlos, denn das wahre Volk mit den gut 60 Mio Wahlberechtigten wird 2017 entscheiden, wie es weitergeht.";"false"
"9620";855580154480409;"aber Dja Na du wrist sehen, was die wieder für nen Zulauf haben, mal sehen wen sie als nächsten ankarren! Als wenn es das Problem lösen würde.";"false"
"5601";1105419902829765;"http://m.tagesspiegel.de/berlin/ahmadiyya-muslime-verunglimpfen-homosexuelle/834784.html?utm_referrer=";"false"
"6685";855037407868017;"Ja Kerstin, ich bin auch schon gespannt!";"false"
"10007";945850188786738;"Wie gesagt... in meinen Augen Feiglinge.. nicht mehr und nicht weniger.. kleine Hunde bellen am lautesten.. ;)";"false"
"3509";1063248640380225;"https://www.youtube.com/watch?v=3JOjIUr1JSU";"false"
"5104";985444401493983;"Aber die sind ja alle total traumatisiert und würden sowas niemals nie tun...";"false"
"7819";1018198641551892;"http://www.fdesouche.com/676957-merkel-envisage-daller-chercher-les-migrants-en-turquie";"false"
"6496";1010654255639664;"Sanktionen gegen den Terror unterstützene Staaten, also gegen z.B. USA, Großbritanien und Deutschland.";"false"
"329";1065829536788802;"Man sollte diesen Tillich auf keinen Fall mit Fakten verwirren, das wirft ihn aus der Bahn... Seid doch bitte nachsichtig, mit dem armen Mann aus der Lausitz. Er ist Sorbe und bedarf unseres Schutzes. Dafür gibt es übrigens Fördergelder en masse. Selbstredend von den so übel faschistoiden Sachsen :)";"false"
"1413";1063652867006469;"""Der Bildungsmonitor zeigt, inwieweit das Bildungssystem eines Bundeslandes zum Wachstum und Wohlstand der Wirtschaft beiträgt"" mmh ob das wirklich was übers den Bildungsstand des jeweiligen Bundeslandes aussagt? Also als Beispiel mal MV ich glaube nicht das hier unbedingt das Wachstum der Wirtschaft mit dem Bildungsstand zusammenhängt, sondern mehr damit das hier weniger gezahlt wird.";"false"
"9737";855488047822953;"Er provoziert nur, weil sonst keiner an dem Herrn Interesse  hat ??";"false"
"7095";855023957869362;"Rechnet Herr Nieb seine 25 Euro schon in Gras um oder was?";"false"
"8439";888005401237884;"Ich hoffe Sie gewinnen!";"false"
"3761";1056909091014180;"Aaaaaaaaahahahaha....... saukomisch...... nee, nicht wirklich.... alles Kasperle Theater...";"false"
"970";1134186703286418;"Danke habe ich hinter mir,kann drauf verzichten.";"false"
"6367";1010223492349407;"Andreas Neumaier Sehe ich auch so :-).";"false"
"5332";1105430566162032;"Zigarette statt Minarette";"false"
"2664";1056478224390600;"the question is this.....do you, as a german, believe these people flooding into your country will be thankful of your generosity? the answer is NO! they will say thankyou to your face sure...but it will not be genuine.....they see us all as infidel fools there to be taken advantage of.";"false"
"4006";982661895105567;"Russisch-Orthodox?";"false"
"9774";855120827859675;"Go Dresden go save Germany from becoming a nation of was happen";"false"
"8758";1080704545301301;"Ön vagy a legjobb. !!!!!!!!!!! <3 a nemeth baratnö <3";"false"
"5241";1105400689498353;"Die sollen Ihre Scheisse in Ihren Ländern bauen.";"false"
"2311";1112015135503575;"Dieter Blank Was verstehen wir denn daüber hinaus nicht?";"false"
"7206";882717521766672;"[@IND]
was meinst du wie egal wir denen sind!diese typen würden uns verrecken lassen,weil wir schweinefleischfressender abschaum sind!
um die kinder in syrien sollte man sich gedanken machen u nicht um diese typen!";"false"
"361";1065805093457913;"Stimmt man wusste wie es funktioniert. Machen ja heute noch viele die im Westen wissen nämlich auch wie das geht.";"false"
"2648";1055237147848041;"Hallo Cornelia, ich sehe es genau wie Du. Wenn ich sehe wie diese stumpfsinnige Horde am Montag in Dresden spazieren geht, wird mir auch immer speiübel.";"false"
"7626";1012424708795952;"Tamara Reschberger sollte man als Sachse eigentlich Wissen oder geht das verloren wenn man in die alten Bundesländer zieht";"false"
"3142";982735121764911;"Wir können nicht länger warten und nur kommentieren !!!Wenn wir was ändern wollen dann müssen wir auf die Straße zu Pegida oder anderen Patrioten gehen. Wenn nicht jetzt wann dann?";"false"
"3879";982653915106365;"Bald können wie wieder singen "" Auferstanden aus Ruinen..... "" :-(";"false"
"3890";982661315105625;"Und was macht die Zonenwachtel? Will Orban dazu zwingen,dass sie diese Assilanten und Krimigranten bei sich aufzunehmen. Wie bekloppt muss es hier noch werden,bis auch der letzte Tolleranzdepp aus seinem Tiefschlaf erwacht?";"false"
"5294";1105423999496022;"keine Moscheen mit Minarette! Nur Gebetsräume, zum Glück nur! Bitte, die Yenidze bleibt außen vor. Dass war eine Zigarettenfabrik.";"false"
"8223";888257554546002;"Werter Herr Lindner, ich bin ein ""eschder Laudrer Bu"" und mein Unternehmen ist im Saarland...aber ...ich unterstütze die Pollitik dieser beiden Bundesländer nicht im Geringsten und da bin ich nicht alleine...also bitte keine Pauschalurteile!";"false"
"6269";1012238182147938;"Das haut rein. Bin gespannt auf deinen Mega Umsatz ??????????????";"false"
"482";1064646143573808;"Bernd Arnold komm,wir beide können uns die Hände reichen.Mit einer Ausnahme,ich habe vor 27 Jahre nicht für diese Schein Demokratie demonstriert.Heute gehe ich auch hin wo ich nur kann und helfe mit bei Pegida und AfD.";"false"
"3316";982723821766041;"Lauter ronnys hier ??";"false"
"5262";1096490053722750;"Dein Profilbild sagt genug aus";"false"
"6201";1012244032147353;"Als ob es wirklich so abwegig wäre.";"false"
"4154";982654891772934;"Das kommt bei uns auch noch,wenn die merken das nicht alles so ist wie sie sich das einbilden(Haus,Auto,Arbeit für alle)!Wird noch spannend werden bei uns.";"false"
"9766";855060734532351;"Seht es doch mal so : jede menge Menschen werden kommen ...wegen der musik . Sonst würden sie es wieder auf den nächsten montag verschieben wegen wetter keine lust und bla. Ihr profitiert auch davon.";"false"
"1453";1064087450296344;"Tina Maja Glotze! ;-)";"false"
"5924";876649542373470;"Die Arbeitsagentur ist schädlich!";"false"
"2268";1111332602238495;"asyllobby entrüstet ? aber aber. zahlt ihnen doch dann bargeld aus der eigenen tasche, wie wärs ? als asylhelfer muß man das.";"false"
"4361";1035552849816471;"....das kannste auch in Korl-Morx- Stodt haben... ;)";"false"
"1959";1113786458659776;"Yes, it is. But because the stanza ""Deutschland, Deutschland über alles"" (""Germany, Germany above all else"") was the anthem in the Third Reich, this part of the song was not used after 1945. Now the Right Wing Extremists and Neonazis abuse this song for their propaganda. Also the flag, it's a shame.";"false"
"8601";1095967977108291;"No machineguns only Polish ZOMO and no problem :)";"true"
"3067";982699098435180;"Wir werden aber auf keinen Fall vergessen, wer für all das, was jetzt kommt, verantwortlich ist...";"false"
"7793";1012560052115751;"Lieber Jochen, ob man anonym bleiben möchte ist erstmal jeden selber überlassen. Desweiteren bin ich es leid mit Menschen zu diskutieren wie Ihnen die einfach nicht normal in meinen Augen sind. Für Menschen mit ihrer Einstellung habe ich nichts übrig, meinetwegen ziehen sie nach Syrien um und dann machen sie es sich dort schön mit den Terroristen sie Dumpfbatz. Punkt.";"false"
"8281";884852508219840;"Deutschlnd ohne dich wäre eine Sorge weniger.";"false"
"6032";876562245715533;"Und wieso gibt's PEGIDA Spain ???";"false"
"1880";861973280507763;"Und das ist auch gut so ????????";"false"
"5005";989176794454077;"Leute bewegt Euch Montag ist Pegida Tag.Wartet nicht bis es zu spät ist.";"false"
"7522";882876025084155;"Was will ein Moslem aus Marokko bei uns? Da wird kein Moslem verfolgt!!!";"false"
"10346";945502578821499;"unsere Politiker verlieren jeden Tag mehr an Glaubwürdigkeit, das ist doch schon Kriminell was die sich erlauben!! das sind doch alles Verbrecher :(";"false"
"5435";1105839846121104;"Katja Bauch Ich amüsiere mich immer wenn so ein Allahschreier andere Massenmörder nennt, wenn man bedenkt das deren Inzuchthorden ind den letzten 1400 Jahren über 270Millionen ermorded haben und noch immer fleißig dabei sind. Vielleicht kann er ja nichts dafür das er so geistig beschränkt ist denn er wird ja auch wohl ein Produkt der Inzucht sein.";"false"
"3776";982645918440498;"Genau das ist was die wollen wissen das wir denken arme Kinder und tragen es auf ihre Kosten aus wenn wir das so machen würden kämen wir ins ""Hotel zum Schwachen Geist""";"false"
"1884";874476252590799;"Aurela, es ist jedem klar, das wir auch kriminelle Deutsche haben. Deshalb müssen wir doch aber nicht noch kriminelle Ausländer rein holen. Deutschland ist langsam voll";"false"
"759";1134078093297279;"Na was denn nun? Persönlich kennen lernen...oder ne Armlänge Abstand?";"false"
"3362";1063236650381424;"??";"false"
"9531";855549784483446;":'D pinats!";"false"
"7269";882689431769481;"vor allem die europäischen versifften politkerinnen,ich kapiers nicht gerade die,die sich angeblich für frauenrechte einsetzen, scheinen auf einmal nur noch schwanzgerichtet zu denken-kapiern die nicht,daß mit jedem illegal eingereisten mann dem herkunftsland eine fachkraft verloren geht?";"false"
"4830";985385791499844;"Dafür braucht man kein Lehrer zu sein. Es reicht auch der Schüler.";"false"
"9572";861943530510738;"Ha haa haaaaa.....  Jawollo! So langsam ""dämmert"" der Grund der PEGIDA-Bewegung jedem!!! ENDLICH! https://www.youtube.com/watch?v=LLoyqeudSEc";"false"
"3991";982645075107249;"Und in Deutsche Fernsehen wird es so gedreht das die ungarischen Polizei schuld ist. .....die Flüchtlinge haben ja nur mit Steine und Wasser Flaschen geworfen";"false"
"5868";876352465736511;"Liegt daran das immer mehr Leute wach werden;)";"false"
"4970";985403694831387;"Super ! Beim nächsten mal bin ich mit an Bord.??????";"false"
"8763";1091884417516647;"Das Wort Arbeit gibt es bei den Kameltreibern nicht ??";"false"
"7818";1012447475460342;"hab dich auch lieb";"false"
"7930";1012648898773533;"Das geile ist ja das sie mit Nazivergleichen ( Föhrer) selber hetzt, aber eigentlich gegen Hetze ist.

""Ich unterschreibe, weil ich nicht möchte, dass an diesem Tag wieder gegen Menschen gehetzt wird.""
( siehe Profil) 
Dieses Phänomen ist mir bei den Gutmenschen immer öfter aufgefallen. Solche Leute nenne ich beim Namen. HEUCHLER!";"false"
"3765";1056493644389058;"unsere kinder sind mir ni scheissegal,eure schon,wenn ihr denn welche habt!?????";"false"
"2048";1111330742238681;"Okay du weißt schon das wir dann in einem kontrollstaat leben und wir komplett gläsern sind nicht nur für den staat für alle die geräte die den chip lesen können. Ich war anfangs auch begeistert aber wenn man sich mit dem thema mal über paar wochen ausseinander setzt dann wird man sehr schnell verstehen das es nicht nur gutes mit sich bringt und das es auch andere alternativen gibt";"false"
"6161";1012242758814147;"Da darf keiner hingegen";"false"
"2846";1043692745669148;"Kirsten Schnee Wahlbeteiligung weit unter 50%! Wahlversprechen und Eid nicht erfüllt! Ausmisten!!!!";"true"
"7037";855018761203215;"Die werden auch Muslime bezahlt haben,die haben sich das Geld aber eingesteckt und sind daheim geblieben";"false"
"5315";1105426296162459;"Das passt aber nicht nach Dresden,also dann eben keine Moschee,damit der Kulturerbewert erhalten bleibt.";"false"
"1612";862532480451843;"www.weg-ohne-gesetze.npage.de                                                                                                                        grüsse von berlin nach dresden    hans dietgen";"false"
"7461";882911828413908;"Das ist die natürliche Auslese irgendwann und wieder sollen mal die Nazis schuld sein";"false"
"3482";1056681274370295;"Agree, and even though, i am not exactly a fan of Donald Trump, but if i were a Yankee, i would certainly vote for him.";"false"
"5798";876428482395576;"Bernhard, der Obermuffti von der AA wird von den Politikern ernannt. Dafür verlangen diese von ihm, dass er hin-u.wieder Schwachsinn erzählt. So wie viele unserer Politiker.";"false"
"8278";925399134165177;"Ralf, Du bist aus Frankfurt und hast doch keinen Plan von Verbrechensstatistik. Da steckt der Flughafen mit drin (Schmuggel z.B.) und das Frankfurter Kreuz (dort werden die meissten Drogenschmuggler rausgefischt). Ohne diese Verbrechens-Drehkreuze ist Frankfurt eher hinter den westlichen Großstädten. Der Ausländeranteil in Frankfurt beträgt zur Zeit 26,8 %. Siehste, jetzt weisste Bescheid. :D PS Pegida bringt aber immehin so 50 - 60 Leutchen zum spazierengehn. Und das bei 650.000 Einwohnern. Respekt!! :-)";"false"
"3047";982684245103332;"Ramon De la Perez Anzeige wegen Verleumdung ist draussen ??????";"false"
"1516";862030493835375;"Zeig dein gesicht Karla!!!!!";"false"
"7958";1012976328740790;"Kapitalistische Diktatur in Deutschland absetzen und raus aus Berlin und dann endlich mal in Deutschland eine ehrliche und direkte Demokratie schaffen wie in der Schweiz. Deutschland hat die schnauze voll von totalitären Regierungen. Gleichheit, Gerechtigkeit und die Bevölkerung muß im Mittelpunkt stehen und nicht die Arm Reich Spaltung.";"false"
"8913";1094616213910134;"Hauptsache es gibt keinen Krach - darauf warten Sie ja alle. ??";"false"
"2200";1111436615561427;"Ja do schau her.wenn das keine gute Nachricht aus BAYERN ist.";"false"
"1611";876258825745875;"Wir haben 5 Millionen Arbeitslose wir brauchen keine Zuwanderung mehr wir brauchen Schulen und Ausbildung um die Leute auf Stand zu bringen aber gewiss keine Zuwanderung.";"false"
"3862";982638581774565;"Die Serben sind auch nicht ganz dicht mit ihrer Idee n Korridor für Flüchtlinge nach West Europa einzurichten.";"false"
"4686";1035135299858226;"DANKE PEGIDA! Ihr steht auch für uns dort draußen...";"false"
"1973";1112214332150322;"https://www.youtube.com/watch?v=6KXdnUAnuQU&feature=youtu.be";"false"
"2887";982908085080948;"darüber wurde natürlich nicht berichtet dass die Polizei mit Steine und Beton beworfen wurde... in den Medien werden NUR die Bilder gezeigt wie die ungarische Polizei sich gewehrt hat... das Ganze wurde schön umgedreht --> die ""böse Polizisten"" haben die ""arme Menschen"" mit Wasserwerfer und Tränengas attackiert... ich frage nur wie die deutsche Polizei reagieren würde in diese Situation...";"false"
"2204";1121589604546128;"#AufDieStraße #Widerstand 

Danke Erfurt, danke Thüringen, wir sehen uns #AufDerStraße! (y)";"false"
"301";1065863106785445;"schon mal gelesen das sachsen in der schulbildung auf einem der ersten plaetze in deutschland liegt, ich glaube das Ganz rest deutschland ne bessere schulbildung braucht";"false"
"1762";862155080489583;"Eigenartiger Humor. Sehr eigenartig.";"false"
"2140";1112245098813912;"It's a song abused by stupid people for fascist incitement.";"false"
"8128";888168007888290;"Wie blöd kann man eigentlich sein? Da merkt man mal wieder wie dumm ihr eigentlich seid. Wieso sollte Japan flüchtlinge aufnehmen? Und wieso sollte man als flüchtling durch den pazifik segeln? Das Mittelmeer zu befahren mit deren Nussschalen ist schon tödlich aber durch den pazifik zu tuckern wäre ein himmelfahrtskommando, der sichere tod. Denk doch mal nach bevor du so einen schwachsinn äußerst.";"false"
"9880";856085694429855;"Der hat keine Freunde!  Und jetzt schreibt er was gegen pegida und denkt er wer cool!  Er will doch nur Freude haben!";"false"
"3867";982650065106750;"Naja die laufen nur durch. Was wollen die groß verändern. Der Zaun verändert das Land wohl eher. Und Kosten tut er alle Mal mehr. Von der negativen PR erst gar nicht zu reden. Ich glaube das mehr dahinter steckt. Es hört sich vielleicht verschwörerisch an aber Deutschland kommt es zu gute weil Sie Zeit bekommen Ihre Fehler Weg zu machen. Merkel gibt ihre Fehler eh nie zu! Siehe Energiewende..";"false"
