id;description;VIO
1105848992786856;Max Müller Nene, keine sorge habe ich nicht und bin weit davon entfernt!;nothing
856929587678799;Ein Pass macht jemanden noch lange nicht zum Deutschen. Pseudo-Deutscher nennt man jene. Bei der ARD läuft wieder Propaganda, welche einen einreden soll das die Urgroßeltern ja ganz böse waren.... blablabla....;nothing
856916534346771;es ist eher eine Parodie;nothing
857655994272825;"Die DDR nannte sich ""Deutsche Demokratische Republik"" und war es nur ein paar Monate 1990.";nothing
858090837562674;[@IND] ich wohl auch.. :/;nothing
1052416421463447;Alle Gegendemos verbieten...fertsch dor lack;nothing
982640271774396;*dass;nothing
1012242285480861;Wieso klein beigeben ,es heißt seit 581 Jahren Weihnachtsmarkt .sie wollen bei uns leben also müßen sie auch mit unserer Kultur leben und sich uns anpassen Punkt .;nothing
856806921024399;<3 <3 <3 ... DANKE ... <3 <3 <3;nothing
963487677022989;und wer hat denen die Macht gegeben die Wähler;nothing
894678907237200;"die ganzen irren die ihm dort zustimmen fragen immer wo denn die ganzen toten deutschen sind die wir ""angeblich"" durch ausländer erlitten haben und da ich dort nicht mehr posten darf muß es ich link leider jetzt hier reinsetzen, aber vielleicht lesen sie es hier ja, herr Jürgen Todenhöfer ... http://de.metapedia.org/wiki/Liste_von_durch_Ausl%C3%A4nder_begangene_Straftaten";nothing
1035544743150615;In Köln geht's ab und Ihr kommt immer nur mit Dresden. Anscheinend wird der Osten immer nur für sich denken.;nothing
968329209872169;Sand im getriebe?;nothing
855582611146830;oh, du darfst nicht braun sagen, dann bist du ein nazi.;nothing
968169133221510;Vielleicht würde es schon helfen wenn einige mehr arbeiten gehen und weniger Unsinn schreiben...;nothing
862399300465161;Scheisse soll es regnen am Montag;nothing
968010563237367;"https://m.facebook.com/l.php?u=https%3A%2F%2Fm.youtube.com%2Fwatch%3Fv%3D2UEDyyT_R5g&h=TAQFxmFNI&s=1 

Es gibt auch keine freiheit...";nothing
1063740456997710;Charon Ritter wir stehen hier und können nicht anders!;nothing
1007134949324928;Geil  Go Russland;nothing
982648628440227;Serben siend orthodoxen  (cristen)......in Bosnien Herzegowina sind eine Mehrheit Moslems;nothing
882697215102036;in der Hitze arbeiten ist doch nicht schön, und hier gibt es das rundum Sorglospaket, wenn auch mit dem Risiko, das sie es sich nichtmal untereinander gönnen.;nothing
874597645911993;Geht's dir jetzt besser?;nothing
994269387278151;Na bei so einer geistigen Koryphäe ,wie der Opa, bin ich mir sicher, werden sie das Kacken im Freien und auf einem Friedhof im speziellen, sicher im Laufe ihres Lebens lernen. Ich persönlich würde meinen Enkeln jedoch das Benutzen einer Toilette vermitteln wollen.;nothing
857452650959826;Jetzt erklärt mir doch mal bitte einer inwiefern die Islamisierung stattfindet... dann nerv ich euch auch nicht mehr.;nothing
857339937637764;Jep, genau das hab ich erwartet. Nur verbale Scheiße. Immer weiter so, Fischer....;nothing
1013330395372050;Pippa Weiße, wenn es hart auf hart kommt werden wir von diesen Menschen nichts sehen. Entweder die sitzen im tiefsten Keller oder verziehen sich ins Ausland.( USA) Vergessen wir nicht das in vielen Ländern Europas ein Ruck geht und die Haltung von Merkel und Co macht sie nicht unbedingt zu Freunden. Auch die ersten Offiziere der Bundeswehr rügen bereits die Regierung, und viele erklären bereits nicht auf  deutschen zu schießen. Sollte das alles mal vorbei sein werden viele aus dem Keller kommen und erklären das sie das vorhergesagt hätten. War doch 89 zu Wende genauso. Deshalb immer die Namen in Erinnerung behalten.;nothing
856134954424929;Anklage wegen Volksbetruges wäre angebracht ! Sie schmeißt unser, unser,m unser Geld des deutschen Volkes raus - DEUTSCHE, ERWACHET !!!! DEUTSCHLAND STEHE AUF !!!!!;nothing
989238677781222;Ich war vo 4 Monaten in Kanada (Vancouver). Ich habe mit vielen Kanadiern gesprochen. Deutschland war fuer diese Leute durchweg ein bewundernswertes Land, aber Sachsen kannten sie alle nicht. Berlin und Muenchen kannten alle. Chemnitz, Leipzig und Dresden war fuer niemand ein Begriff. Ich denke wenn man von Reisen nach Deutschland Anstand nehmen sollte, dann wird es vielleicht die massenhafte,  kaum kontrollierte Einwanderung als Grund nach Deutschland sein.;nothing
857177714320653;Das ist zwar auf polnisch, hat aber einen englischen Untertitel ...das sind Worte eines polnischen Patrioten im Bezug auf Muslime ....ich finde das genial http://l.facebook.com/l.php?u=http%3A%2F%2Fm.youtube.com%2Fwatch%3Fv%3Dhe-ycVqxQPM&h=hAQHtzPHE&s=1;nothing
857167617654996;"Wieso fehlt es mir an integration lieber mohamed ,du denkst es sind 0,1% mein lieber da täuscht du dich .es sind 20 mio die so denken wie wir und es gibt in europa mehr pegidas als du denkst..aber erklär mir bitte wieso es in westlichen ländern nur probleme mit dem muslmanen gibt und nicht mit anderen ethnischen gruppen ..und wieso zählen die muslmane zur integrationsunwilligste religion ..warum gibt es in deutschland ehrenmorde ,warum gibt es in deutschland no-go-äreas in die man sich als weisser nicht mehr nachts zu gehen traut .wieso beleidigen junge muslime in der schule deutsche mädchen alsmhuren ,wieso werden andersgläubige in der schule von muslimen geschlagen und als scheissdeutsche und scheisschristen beschimpft,wieso leben fast 50% der muslmane vom sozialstaat ( so war es in der geschichte des islam schon immer),
Wieso fordern muslime von der deutschen gesellschaft immer wieder einschränkungen ihrer kultur und werte,warum gibt es diese probleme nicht mit vietnamesen oder  hindus";nothing
1011170858921337;Die Labern doch auch nur...;nothing
945444422160648;http://diepresse.com/home/wirtschaft/economist/4767014/382000-ohne-Job_Arbeitslosigkeit-steigt-um-77-Prozent?from=rss&ref=yfp;nothing
993508334020923;Spiegel schauermärchen. ..;nothing
1065832560121833;Staatsbürgerkunde : aber zumindest sind wir aufgeklärt worden, wie der Kapitalismus tickt. Also so ganz blöd sind wir nicht in diese Welt entlassen worden. Und es braucht keiner sagen , wir haben es nicht vermittelt bekommen wie der Westen tickt. Und wenn ich ehrlich bin ,im nach hinein stimmt das auch, es ist leider noch viel schlimmer! Oder warum lassen wir uns hier im Osten nicht so schnell verarschen? Mal darüber nachgedacht?;nothing
1065822366789519;Auf Deutschland rollt eine gewaltige Armutswelle zu! Da wird mir Angst und Bange! Und die werden sicher keine CDU oder SPD wählen!  Meine Oma wählt AFD mit 87!;nothing
1043586682346421;"#PEGIDA #InformiertEuch #InformiertAndere #AufDieStraße #GegenöffentlichkeitSchaffen 

Ja, momentan ist es das wichtigste, eine Gegenöffentlichkeit schaffen! 

""Methoden von 1933""  und ""Sind wir hier in Nordkorea, oder was?"": Tatjana Festerlings Konter auf die Volksverhetzungsanzeige wegen ihres Mistgabel-Satzes von letzter Woche.";nothing
1105878576117231;Die meisten  wissen doch gar nicht was gesungen wird  klingt ja nicht schlecht aber ?bersetzt es euch mal. Generell kann ja jeder bei mir glauben an was er will blos den Muezin muß ich hisr nicht haben;nothing
991268987578191;Ha!hallo und gruss aus wiesbaden;nothing
857253600979731;Deutschland schafft sich nun mal ab, und das ist schade!;nothing
1084352598269829;Nou ja.Arnhem Centraal station hebben hun prullenbak weg gedaan.Ze hadden gelijk dus.;nothing
985427634828993;https://www.youtube.com/watch?v=9UNZO5fokeE hahahaha das is der hammer;nothing
1010222075682882;Staaten sanktionieren wird nicht viel helfen. Das Übel sind diejenigen, die das alles finanzieren und unter dem Deckmantel sogenannter Demokratien agieren und kontrollieren. Staaten und dessen Regierungen kann man austauschen ohne das sich was ändert. Sollten wir als Schwarz, Rot, Grün etc. doch wissen.;nothing
856850984353326;Das sollten sich alle zu Herzen nehmen!;nothing
856887561016335;Thank u for supporting pegida;nothing
993937717311318;Doofe Frage aber dieses Im erika.. kann mir das mal einer erklären?^^;nothing
1056542611050828;nee ich kann diese truppe nicht mehr sehen, noch hören und schon gar net wählen...mir wird schlecht...bei dem bild, und es gibt noch vile mehr...;nothing
858034084235016;Glaubst Du wirklich, dass die meisten aus diesem Grund hierherkommen? Das sie vor dem religiösen Eifer fliehen und dann hier die selbst die religiösen Eiferer sind, mit Kopftuch und allem was dazu gehört?;nothing
1134444006594021;Die Lügen einen ins Gesicht!!! Einer von 100 erzählt sein wahres leid .. Der Rest nimmt seinen Leidensweg nur um hier abzukassieren ??;nothing
968142839890806;Aleviten sind auch Muslime und die sind nun alles andere als gefährlich... die sind mir lieber als die Katholiken/Orthodoxen dieser Welt;nothing
1056492197722536;Nicht den Zettel durchstreichen. Das bedeutet ungültig. Wichtig: Jeden einzelnen Kandidaten waagerecht durchstreichen. Ist zeitaufwendig, heißt dann aber DAGEGEN. Also gegen die Kandidaten der Nationalen Front. Besser aber, Ihr gebt der AfD Eure Stimme.;nothing
997609383610818;Grüsse aus Bad Sooden-Allendorf;nothing
985847664786990;[@IND] nicht mit  dir;nothing
856929774345447;Aussage der Medien, Gegendemonstranten 5000;nothing
885309428174148;Unfassbar ! Da fällt einem nichts mehr zu ein ! Mehr als traurig !;nothing
1105464492825306;http://fleischlust.com/Schweinefuesse;nothing
1010765548961868;Philipp Hörning das meine ich ja..aber wer macht den anfang...damit..mal ehrlich es ist doch schon viel zu spät und nix ist vom volke bisher passiert außer pegida un derengleichen,..;nothing
881977825173975;Ich hoffe, er hält dem Druck dauerhaft stand!;nothing
952065594831864;Nun denn, wenn es so ist, kann man seiner Schadenfreude ja doch freien Lauf lassen. Schade, daß von seiner dämlichen Visage so viel heil geblieben ist ??????;support
862532480451843;www.weg-ohne-gesetze.npage.de                                                                                                                        grüsse von berlin nach dresden    hans dietgen;nothing
1010181409020282;...und die Franzosen machen es vor.. die labern nicht... die Handeln!!!!;nothing
858021514236273;Schweden http://youtu.be/dSI166wWDII;nothing
993967557308334;Nein, sowas vergesse ich nicht!;nothing
1111670682204687;"Ramona, Du wirst immer besser (am Anfang bist Du durch die Strophen ""gerast"", inzwischen TOP!!!  ... jedes mal mehr eine Freude. GROSSEN DANK!";nothing
855285374509887;Immobilien  und andere hübsche  Dinge nicht inbegriffen, Dirk.;nothing
1035171229854633;"Mein Vorschlag: 
Holen wir die ""Ode an die Freude"" ( Beethoven ) wieder nach Hause, wo sie hingehört. Europa ist eh im Arsch, und braucht keine eigene Hymne mehr.
Dazu schlage ich folgenden Text vor:

Einigkeit und Recht und Freiheit
für das deutsche Vaterland.
Danach lasst uns alle streben
brüderlich mit Herz und Hand.

Auferstanden aus Ruinen
und der Zukunft zugewandt.
Laß uns dir zum Guten dienen,
Deutschland, einig Vaterland.

Der Vorteil: 
Jeder kennt die Melodie, jeder kennt den Text, und Ost und West wären endlich auch in der Hymne vereint.";nothing
881947131843711;Richtig so........däumchendoppelthoch!;nothing
982645368440553;"Bald die 200000 Marke geknackt 
Pegida lebt ??????????";nothing
961930593845364;Prison Ships: since moslems want their environment free from infidels, this would work. https://www.facebook.com/AnnInquirer/photos/pb.355910681177323.-2207520000.1438978096./696140000487721/;nothing
987840254587731;Tim Roder Klasse Idee, da bin ich sofort dabei! ??;nothing
1007131815991908;Steinmeier kennt kein Eigeninteresse, nehmt es ihm nicht übel. Deutschland hat bisher immer wegen fremden Interessen gehandelt...;nothing
882756521762772;"was gibt's den da 
nö";nothing
1123637924341296;Zu wünschen wär das.;nothing
977032779001812;https://www.facebook.com/jasonmillmusic/photos/pcb.1022065984491905/1022065664491937/?type=1&theater;nothing
857153037656454;Ihr seid nicht das Volk!Das Volk steht zu Grönemeyer!;nothing
1134089276629494;Die könnte ja mal einen Senior auf der Strasse besuchen.. ohne fetten Audi  und Bodygard.;nothing
856935027678255;"Liegt wohl daran das diese ""Beweggründe"" keine Beweggründe sind  sondern schlecht für das Image, also damit auch die Wirtschaft unserer Stadt darunter leidet. Von den Mehrkosten für den Steuerzahler durch den Massiven Polizeimengen ganz zu schweigen.";nothing
972251872813236;"Was komischerweise durch eine Studie der Universität Dresden zum Thema Zusammensetzung und Status der Pegida-Anhänger genau widerlegt wurde. Genauer gesagt, sind es fast durchweg intelligentere Leute mit überdurchschnittlichem Einkommen aus normalem sozialen Umfeld. 
Und PS: Man kann als bekannter Steineschmeisser sogar Aussenminister werden und als Kiffer aus hoher politischer Position andere deutsche ungestraft als Mischpoke bezeichnen. Nur soviel zum Thema kriminell und ehemals kriminell. 
Und DAS sind/waren die deutschen Vorzeigeschilder in der Innen- und Aussenpolitik. Also in bester Gesellschaft ;)";nothing
856795531025538;wenn Argumente nicht mehr reichen, folgen Verbote;nothing
888071504564607;Na, dann gebt ihr ja zu, rechtsextrem zu sein.;nothing
945837228788034;Herr Lindner wir sind deutsche und Verhalten uns so gegen Deutsche ??;nothing
885369684834789;Das ist einfach unglaublich ...;nothing
935467936491630;Mein Ehrenwerter Vater hat heute Geburtstag und auch ihm wurde dieser Ehrenvoller Gedenkwürdiger Tag gestohlen, auf dass er noch lange seine kümmerliche Rente erleben kann .;nothing
894900583881699;Was er da macht ist Volksverhetzung.;nothing
1043746055663817;liebe pegida-führung, ich habe da so eine idee. bringt doch mal ein sport-ruderbott auf die bühne. am besten einen ACHTER. denn so wie viele politiker jetzt rückwärts rudern. könnte dieser ACHTER mit politikern besetzt bei den nächsten weltmeisterschaften sogar rückwärts antreten und würde noch gewinnen. sport-frei ! ! !;nothing
855118557859902;Wenn wir schlecht von Knoblauch ????;nothing
982669785104778;Das kommt auch zu uns . Keiner weiß wie viel Schutzsuchende sich in Deutschland aufhalten. Die Politik hat ja die Massen ohne Kontrolle nach Deutschland ein Fluten lassen Und wenn sie irgent wo gemeldet sind ,  weiß totztem keiner wo sie sind.Da die Damen u. Herren sich in Deutschland frei bewegen können u. dürfen. Und wenn ihnen das Gelobte Land Deutschland nicht gefällt, fahren sie einfach nach Schweden. Außer dem, Laut Politiker  aus Bayern ist die  Grenzschließung nur wegen dem Oktoberfest gemacht worden.Um in Wiese´´n nicht zu einen Reinfall werden zu lassen. Die Wiese`´n Wirte würden ja eine Millionenklage gegen den Freistaat führen. Das ist Politik !!! Das ist keine Schwarzmalerei von mir ..,das ist wirklich von verantwortlichen Politiker;nothing
1012260888812334;Aua! Nicht noch den zweiten Finger!  Also gut. Striezel ist KEIN arabisches Wort.  .. ich habe gescherzt. . AUA!  Aufhören jetzt Bitte!;nothing
1111310295574059;Richtig so , die Asylhelfer können ja Geld geben , die Gutmenschen;nothing
1095919397113149;"Warum? Warum?

Es sind doch nur die allerwenigsten Muslime gewaltbereit wie es immer gesagt wird...

Ein Ort hat 16.000 Einwohner... davon machen 2000 Krieg....

Da müssen 14.000 vor 2000 flüchten?

Der Hauptgrund ist Deutschland, das Paradies wo es für traumatisierte keine Gesetze gibt und man nach zweimal putzen ein eigenes Haus hat....wo man nach drei Monaten im Fußball ein weltberühmter Spieler wird....";nothing
